"category","search_term","title","identifier","url","mediatype","confidence_score","creator","publisher","page_count"
"visual_art_and_artists","Bauhaus","Design and form : the basic course at the Bauhaus","designform0000unse","https://archive.org/details/designform0000unse","texts","90","Itten, Johannes, 1888-1967","New York : Reinhold Pub. Co.","202"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright An Autobiography","FrankLloydWrightAnAutobiography","https://archive.org/details/FrankLloydWrightAnAutobiography","texts","90","Frank Llloyd Wright","","528"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright","franklloydwright00secr","https://archive.org/details/franklloydwright00secr","texts","90","Secrest, Meryle","New York : Knopf","668"
"literature","Bret Easton Ellis","American psycho","americanpsycho0000elli_j9t1","https://archive.org/details/americanpsycho0000elli_j9t1","texts","90","Ellis, Bret Easton","London : Picador","406"
"literature","Bret Easton Ellis","Lunar Park","isbn_0375727272","https://archive.org/details/isbn_0375727272","texts","90","Ellis, Bret Easton","New York : Vintage","422"
"literature","Friedrich Nietzsche","The genealogy of morals","genealogyofmoral00nietuoft","https://archive.org/details/genealogyofmoral00nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900","New York : Boni and Liveright","238"
"literature","Friedrich Nietzsche","Thus spoke Zarathustra","thusspokezarathu00nietuoft","https://archive.org/details/thusspokezarathu00nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900, Common, Thomas, Förster-Nietzsche, Elisabeth, 1846-1935","New York : Modern Library","412"
"literature","Friedrich Nietzsche","Beyond good and evil","beyondgoodandevi00nietuoft","https://archive.org/details/beyondgoodandevi00nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900, Zimmern, Helen, 1846-1934, tr","New York : Modern Library publishers","262"
"literature","Friedrich Nietzsche","The birth of tragedy, or Hellenism and pessimism","thebirthoftraged00nietuoft","https://archive.org/details/thebirthoftraged00nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900","London : G. Allen & Unwin ; New York : Macmillan","244"
"literature","Friedrich Nietzsche","The complete works of Friedrich Nietzsche : the first complete and authorized English translation","completenietasch10nietuoft","https://archive.org/details/completenietasch10nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900, Levy, Oscar Ludwig, 1867-","New York : Macmillan","390"
"literature","Friedrich Nietzsche","The Complete Works Of Friedrich Nietzsche - Vol. Viii","TheCompleteWorksOfFriedrichNietzscheVolVIII","https://archive.org/details/TheCompleteWorksOfFriedrichNietzscheVolVIII","texts","90","Dr. Oscar Levy (Ed.)","","218"
"literature","Friedrich Nietzsche","Selected letters of Friedrich Nietzsche","selectedletterso00nietuoft","https://archive.org/details/selectedletterso00nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900, Levy, Oscar, b. 1867","Garden City, N.Y. ; Toronto : Doubleday, Page & Co","394"
"literature","Friedrich Nietzsche","The Antichrist","theantichrist19322gut","https://archive.org/details/theantichrist19322gut","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900","",""
"literature","Friedrich Nietzsche","Ecce homo","eccehomo00niet","https://archive.org/details/eccehomo00niet","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900","Portland, Me. : Smith & Sale, printers","78"
"literature","Friedrich Nietzsche","The case of Wagner. Nietzsche contra Wagner. The twilight of the idols. The antichrist","thecaseofwagnern00nietuoft","https://archive.org/details/thecaseofwagnern00nietuoft","texts","90","Nietzsche, Friedrich Wilhelm, 1844-1900","London : Fisher Unwin","390"
"literature","Friedrich Nietzsche","Genealogy of Morals","GenealogyOfMorals","https://archive.org/details/GenealogyOfMorals","texts","90","Friedrich Nietzsche","",""
"literature","Friedrich Nietzsche","The Complete Works Of Friedrich Nietzsche Vlo Vii","TheCompleteWorksOfFriedrichNietzscheVloVii","https://archive.org/details/TheCompleteWorksOfFriedrichNietzscheVloVii","texts","90","Dr. Oscar Levy","","372"
"literature","Friedrich Nietzsche","The Complete Works Friedrich Nietzsche Vol XIV : The Will to Power: An Attempted Transvaluation of All Values","completeworksrie033168mbp","https://archive.org/details/completeworksrie033168mbp","texts","90","Levy,Oscar.","London : T.N. Foulis, 1910-1014","410"
"literature","Henry Miller","The books in my life","booksinmylife00milluoft","https://archive.org/details/booksinmylife00milluoft","texts","90","Miller, Henry, 1891-","[Norfolk, Conn. J. Laughlin]","342"
"literature","Henry Miller","History of Norfolk County, Virginia : and representative citizens, 1637-1900","historyofnorfolk00stew","https://archive.org/details/historyofnorfolk00stew","texts","90","Stewart, William H. (William Henry), 1838-1912","Chicago : Biographical Publishing Co.","1054"
"literature","Henry Miller","A journey round my room","journeyroundmyro00mais","https://archive.org/details/journeyroundmyro00mais","texts","90","Maistre, Xavier de, 1763-1852, Attwell, Henry, b. 1834, tr","London, Longmans, Green, Reader, and Dyer","176"
"literature","Charles Bukowski","Screams from the balcony : selected letters, 1960-1970","screamsfrombalco00buko","https://archive.org/details/screamsfrombalco00buko","texts","90","Bukowski, Charles, Cooney, Seamus","Santa Rosa : Black Sparrow Press","394"
"literature","Charles Bukowski","South of no north; stories of the buried life","southofnonorthst00buko","https://archive.org/details/southofnonorthst00buko","texts","90","Bukowski, Charles","Los Angeles, Black Sparrow Press","204"
"literature","William S. Burroughs","My education : a book of dreams","myeducationbooko00burr","https://archive.org/details/myeducationbooko00burr","texts","90","Burroughs, William S., 1914-1997","New York : Viking","218"
"literature","William S. Burroughs","Conversations with William S. Burroughs","conversationswit00burr","https://archive.org/details/conversationswit00burr","texts","90","William S. Burroughs","University Press of Mississippi","270"
"literature","William S. Burroughs","Writers at work : the Paris review interviews, third series","writersatworkpar00burr","https://archive.org/details/writersatworkpar00burr","texts","90","Burroughs, William S., 1914-1997, Ginsberg, Allen, 1926-1997, Plimpton, George, Kazin, Alfred, 1915-1998","New York : Viking Press","392"
"literature","Marquis de Sade","Oeuvres du Marquis de Sade","oeuvresdumarquis00sade","https://archive.org/details/oeuvresdumarquis00sade","texts","90","Sade, marquis de, 1740-1814","Paris : Collection des Classiques Galants","356"
"literature","Marquis de Sade","The Revolutionary Ideas Of The Marquis De Sade","revolutionaryide029234mbp","https://archive.org/details/revolutionaryide029234mbp","texts","90","Gorer, Geoffrey","Wishart And Company","277"
"literature","Marquis de Sade","The Marquis de Sade; a biography","marquisdesadebio00llrich","https://archive.org/details/marquisdesadebio00llrich","texts","90","Lély, Gilbert","New York, Grove Press","472"
"literature","Marquis de Sade","Letters from prison","isbn_9781559704113","https://archive.org/details/isbn_9781559704113","texts","90","Sade, marquis de, 1740-1814","New York : Arcade Pub.","440"
"literature","Marquis de Sade","De Sade : a critical biography","desadecriticalbi00haym","https://archive.org/details/desadecriticalbi00haym","texts","90","Hayman, Ronald, 1932-","New York : Dorset Press","304"
"literature","Andre Breton","Poems of André Breton : a bilingual anthology","poemsofandrbre00bretrich","https://archive.org/details/poemsofandrbre00bretrich","texts","90","Breton, André, 1896-1966, Cauvin, Jean Pierre, Caws, Mary Ann","Austin : University of Texas Press","316"
"literature","Andre Breton","Free rein = La clé des champs","isbn_9780803212411","https://archive.org/details/isbn_9780803212411","texts","90","Breton, André, 1896-1966","Lincoln : University of Nebraska Press","318"
"figures","Mussolini","Mussolini as revealed in his political speeches, (November 1914 - August 1923)","mussoliniasrevea00mussuoft","https://archive.org/details/mussoliniasrevea00mussuoft","texts","90","Mussolini, Benito, 1883-1945, Quaranta di San Severino, Bernardo, barone di, tr. [and] ed","London : Dent","426"
"figures","Mussolini","My Autobiography","MyAutobiography","https://archive.org/details/MyAutobiography","texts","90","Benito Mussolini","Charles Scribner's Sons","364"
"figures","Mussolini","Talks with Mussolini","TalksWithMussolini","https://archive.org/details/TalksWithMussolini","texts","90","Mussolini, Benito, 1883-1945, Ludwig, Emil, 1881-1948, Paul, Eden, 1865-1944, tr, Paul, Cedar, joint tr","London, G. Allen & Unwin","243"
"figures","Napoleon","Napoleon's Oraculum and dream book. Containing the great oracle of human destiny","napoleonsoraculu00newy","https://archive.org/details/napoleonsoraculu00newy","texts","90","","New York, F. Tousey","70"
"figures","Napoleon","The Campaigns of Napoleon","campaignsofnapol00chan","https://archive.org/details/campaignsofnapol00chan","texts","90","David G. Chandler","Weidenfeld and Nicolson","1228"
"figures","Napoleon","The officer's manual. Napoleon's maxims of war","officersmanualna00napo","https://archive.org/details/officersmanualna00napo","texts","90","Napoleon I, Emperor of the French, 1769-1821, Burnod, ------, D'Aguilar, G. C. (George Charles), Sir, 1784-1855","Richmond, West & Johnston","170"
"figures","Napoleon","Napoleon in exile: Elba; from the entry of the allies into Paris on the 31st March 1814 to the return of Napoleon from Elba and his landing at Golfe Jouan on the 1st March 1815","napoleoninexilee00youn","https://archive.org/details/napoleoninexilee00youn","texts","90","Young, Norwood, 1860-1973","London, Paul","464"
"figures","Christiane F","Zoo Station : (a memoir) : the story of Christiane F.","zoostationamemoi0000fchr","https://archive.org/details/zoostationamemoi0000fchr","texts","90","F., Christiane","San Francisco, CA : Zest Books","374"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright - Iain Thomson","Frank_Lloyd_Wright_Iain_Thomson","https://archive.org/details/Frank_Lloyd_Wright_Iain_Thomson","texts","89","","","422"
"literature","Charles Bukowski","Women.","women00buko_1","https://archive.org/details/women00buko_1","texts","89","Charles Bukowski","Harpercollins Publishers","310"
"figures","Christiane F","Wir Kinder vom Bahnhof Zoo","wirkindervombahn0000fchr","https://archive.org/details/wirkindervombahn0000fchr","texts","89","F., Christiane","Hamburg : Gruner und Jahr","334"
"literature","Friedrich Nietzsche","The German classics of the nineteenth and twentieth centuries : masterpieces of German literature translated into English","germanclassicsof08franuoft","https://archive.org/details/germanclassicsof08franuoft","texts","88","Francke, Kuno, 1855-1930, Howard, William Guild, 1868-1960, Schiller, Friedrich, 1759-1805","New York : German Publication Society","576"
"literature","Henry Miller","Daisy Miller","daisymiller00jame","https://archive.org/details/daisymiller00jame","texts","88","James, Henry, 1843-1916","New York : Harper & Brothers","156"
"literature","Henry Miller","Indian Eve and her descendants. An Indian story of Bedford County, Pennsylvania","indianeveherdesc00repl","https://archive.org/details/indianeveherdesc00repl","texts","88","Replogle, Emma A. M. (Emma A. Miller)","Huntingdon, Pa., J.L. Rupert, Book and Job Printer","148"
"literature","Henry Miller","Tropic of cancer","tropicofcancer00mill_0","https://archive.org/details/tropicofcancer00mill_0","texts","88","Miller, Henry (1891-1980). Auteur","New York : Grove Weidenfeld","358"
"literature","Marquis de Sade","L'oeuvre du Marquis de Sade : pages choisies comprenant des morceaux inédits et des lettres publiées pour la première fois ...","loeuvredumarquis00sadeuoft","https://archive.org/details/loeuvredumarquis00sadeuoft","texts","88","Sade, marquis de, 1740-1814, Apollinaire, Guillaume, 1880-1918","Paris : Bibliothèque des curieux","358"
"visual_art_and_artists","Frank Lloyd Wright","The Solomon R. Guggenheim Museum, New York : Frank Lloyd Wright architect","solomonrg00wrig","https://archive.org/details/solomonrg00wrig","texts","87","Wright, Frank Lloyd, 1867-1959, Berg, Henry, Solomon R. Guggenheim Foundation, Solomon R. Guggenheim Museum","New York : Solomon R. Guggenheim Foundation","58"
"visual_art_and_artists","Frank Lloyd Wright","The Solomon R. Guggenheim Museum. Architect, Frank Lloyd Wright","solowrig00solo","https://archive.org/details/solowrig00solo","texts","87","Solomon R. Guggenheim Foundation","New York, Solomon R. Guggenheim Foundation and Horizon Press","76"
"literature","Friedrich Nietzsche","Werke","werkeniet00niet","https://archive.org/details/werkeniet00niet","texts","87","Nietzsche, Friedrich Wilhelm, 1844-1900","Leipzig","562"
